71,Heap Sort,Almost Sorted,0.0001942
71,Merge Sort,Almost Sorted,0.000259
71,Shell Sort,Almost Sorted,3.11e-05
71,Tim Sort,Almost Sorted,5.26e-05
72,STL Sort,Almost Sorted,6.01e-05
72,Bubble Sort,Almost Sorted,0.0014034
72,Quick Sort pivot 3,Almost Sorted,5.23e-05
72,Quick Sort pivot random,Almost Sorted,7.18e-05
72,Heap Sort,Almost Sorted,0.0001462
72,Merge Sort,Almost Sorted,0.0002068
72,Shell Sort,Almost Sorted,3.32e-05
72,Tim Sort,Almost Sorted,5.04e-05
73,STL Sort,Almost Sorted,0.0089814
73,Bubble Sort,Almost Sorted,13.4969
73,Quick Sort pivot 3,Almost Sorted,0.00637
73,Quick Sort pivot random,Almost Sorted,0.0095751
73,Heap Sort,Almost Sorted,0.0221029
73,Merge Sort,Almost Sorted,0.0223526
73,Shell Sort,Almost Sorted,0.0041636
73,Tim Sort,Almost Sorted,0.0087252
74,STL Sort,Almost Sorted,0.0078169
74,Bubble Sort,Almost Sorted,13.6456
74,Quick Sort pivot 3,Almost Sorted,0.0066587
74,Quick Sort pivot random,Almost Sorted,0.0098296
74,Heap Sort,Almost Sorted,0.0215685
74,Merge Sort,Almost Sorted,0.0210203
74,Shell Sort,Almost Sorted,0.0039213
74,Tim Sort,Almost Sorted,0.0076449
75,STL Sort,Almost Sorted,0.0892468
75,Heap Sort,Almost Sorted,0.259113
75,Merge Sort,Almost Sorted,0.235589
75,Shell Sort,Almost Sorted,0.050996
75,Tim Sort,Almost Sorted,0.0925418
76,STL Sort,Almost Sorted,0.0833036
76,Heap Sort,Almost Sorted,0.250372
76,Merge Sort,Almost Sorted,0.224689
76,Shell Sort,Almost Sorted,0.0484492
76,Tim Sort,Almost Sorted,0.0883626
77,STL Sort,Almost Sorted,0.882768
77,Heap Sort,Almost Sorted,2.9283
77,Merge Sort,Almost Sorted,2.452
77,Shell Sort,Almost Sorted,0.553002
77,Tim Sort,Almost Sorted,1.09178
78,STL Sort,Almost Sorted,0.901749
78,Heap Sort,Almost Sorted,2.80598
78,Merge Sort,Almost Sorted,2.44749
78,Shell Sort,Almost Sorted,0.553181
78,Tim Sort,Almost Sorted,1.07557
79,STL Sort,Almost Sorted,26.9103
79,Heap Sort,Almost Sorted,21.5075
79,Merge Sort,Almost Sorted,32.2114
79,Shell Sort,Almost Sorted,8.16808
79,Tim Sort,Almost Sorted,12.489
80,STL Sort,Almost Sorted,24.1819
80,Heap Sort,Almost Sorted,29.9582
80,Merge Sort,Almost Sorted,35.2169
80,Shell Sort,Almost Sorted,8.29002
80,Tim Sort,Almost Sorted,14.944
